subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP
62072000,엠플렉스,20240311204453,10,메모리,"",""
64721000,OCN무비즈2,20240311202812,5,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
60067000,엠플렉스,20240311205010,8,메모리,"",""
64634000,엠플렉스,20240311194024,24,메모리,"",""
65104000,OCN무비즈2,20240311193316,6,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
64701000,OCN무비즈2,20240311203300,5,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
62735000,OCN무비즈2,20240311201414,134,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
60485000,OCN무비즈2,20240311203656,2,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
67304000,OCN무비즈2,20240311200720,6,과속스캔들,30대 중반의 인기 라디오 DJ에게 어느날 자신이 '과속'해서 낳은 딸이라 우기며 나타난 생면부지의 딸과 손자로 인해 벌어지는 좌충우돌 코믹극,"차태현,박보영,왕석현,임지규,황우슬혜,임승대,정원중,김기방,박영서,안일권"
64818000,스크린,20240311013926,114,엑스 마키나,"","돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
66668000,스크린,20240311010719,15,엑스 마키나,"","돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
65391000,스크린,20240311011757,6,엑스 마키나,"","돔놀 글리슨,알리시아 비칸데르,오스카 아이삭"
65391000,OCN,20240311154705,6,동네사람들,"","마동석,김새론,이상엽,진선규,장광"
66656000,애니원,20240311184342,5,[극장판]도라에몽-진구와 초록거인전,"",""
65934000,부메랑,20240310215920,3046,(음다) 톰과 제리 쇼(51회),"",""
61494000,부메랑,20240310230050,134,(음다) 톰과 제리 쇼(52회),"",""
65947000,K바둑,20240310155204,0,(생) 센코컵 월드바둑여류최강전 ...,"",""
64378000,K바둑,20240310114331,105,(생) 센코컵 월드바둑여류최강전 ...,"",""
67304000,K바둑,20240310123523,84,(생) 센코컵 월드바둑여류최강전 ...,"",""
64378000,K바둑,20240310114216,5,(생) 센코컵 월드바둑여류최강전 ...,"",""
67304000,K바둑,20240310145623,7,(생) 센코컵 월드바둑여류최강전 ...,"",""
64124000,씨네프,20240310093953,13,[한글자막]동감,1999 - 2022 마음을 수신합니다.,"여진구,조이현,김혜윤,나인우"
64672000,MBC,20240310055954,31,푸른백세 어영차 바다야,"",""
64517000,씨네프,20240310084117,28,[한글자막]동감,1999 - 2022 마음을 수신합니다.,"여진구,조이현,김혜윤,나인우"
66773000,씨네프,20240310085004,32,[한글자막]동감,1999 - 2022 마음을 수신합니다.,"여진구,조이현,김혜윤,나인우"
62441000,엑스원,20240310141459,67,BBC EARTH 세렝게티(2회),"",""
62619000,TV조선,20240310070939,9,반지의 비밀일기 시즌3(4회),"",""
65228000,TV조선,20240310071108,1,반지의 비밀일기 시즌3(4회),"",""
65114000,TV조선,20240310070911,0,반지의 비밀일기 시즌3(4회),"",""
64218000,아시아 M,20240310010017,4,파리 애마,"","유혜리,현석"
66974000,아시아 M,20240310012744,1,파리 애마,"","유혜리,현석"
62573000,아시아 M,20240310214400,22,설산비호 : 8인의 악인,"",""
66878000,아시아 M,20240310022055,12,파리 애마,"","유혜리,현석"
62493000,아시아 M,20240310013240,4105,파리 애마,"","유혜리,현석"
67304000,아시아 M,20240310011104,10,파리 애마,"","유혜리,현석"
64096000,아시아 M,20240310215627,2921,설산비호 : 8인의 악인,"",""
66045000,아시아 M,20240310201659,5646,설산비호 : 8인의 악인,"",""
66817000,아시아 M,20240310224805,22,설산비호 : 8인의 악인,"",""
66085000,아시아 M,20240310011622,3,파리 애마,"","유혜리,현석"
64055000,아시아 M,20240310210320,37,설산비호 : 8인의 악인,"",""
62205000,골프&PBA,20240310114333,1789,NH농협카드 LPBA 챔피언십 23-24,"",""
66849000,골프&PBA,20240310131327,101,NH농협카드 LPBA 챔피언십 23-24,"",""
59922000,골프&PBA,20240310132621,42,NH농협카드 LPBA 챔피언십 23-24,"",""
62205000,골프&PBA,20240310121325,9,NH농협카드 LPBA 챔피언십 23-24,"",""
60790000,골프&PBA,20240310124250,32,NH농협카드 LPBA 챔피언십 23-24,"",""
60411000,골프&PBA,20240310122142,903,NH농협카드 LPBA 챔피언십 23-24,"",""
64753000,골프&PBA,20240310122943,61,NH농협카드 LPBA 챔피언십 23-24,"",""
64571000,골프&PBA,20240310120958,3982,NH농협카드 LPBA 챔피언십 23-24,"",""
64498000,MBC,20240310052208,38,푸른백세 어영차 바다야,"",""
61819000,월드클래식무비,20240319202429,4571,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
67047000,월드클래식무비,20240319202401,11,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
65015000,월드클래식무비,20240319194717,516,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
61819000,월드클래식무비,20240319202429,4571,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
65015000,월드클래식무비,20240319194425,147,가문의 부활 - 가문의 영광 3,"우리 이제 착하게 살아! 전직 조폭 가문, 사시미 칼 놓고 부엌칼 들다!! 그런 가문을 탐탁지 않게 바라보는 이가 있었으니..  우리 가문은 우리가 지킨다. 위기에 빠진 가문, 다시 한번 화려한 부활을 시작한다.","김원희,김수미,탁재훈"
67039000,스크린,20240319143502,1,테이큰,"","리암 니슨,매기 그레이스"
66942000,스크린,20240319154813,21,테이큰,"","리암 니슨,매기 그레이스"
66024000,스크린,20240319145523,572,테이큰,"","리암 니슨,매기 그레이스"
64232000,스크린,20240319152632,2170,테이큰,"","리암 니슨,매기 그레이스"
61181000,OCN무비즈,20240319222044,931,황해,"","하정우,김윤석,조성하"
64055000,OCN무비즈,20240319225358,5,황해,"","하정우,김윤석,조성하"
66174000,OCN무비즈,20240319232154,176,황해,"","하정우,김윤석,조성하"
66668000,OCN무비즈,20240319223032,0,황해,"","하정우,김윤석,조성하"
66174000,OCN,20240319214158,2,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
64753000,OCN,20240319202659,9,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
64202000,OCN,20240319215348,3,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
65220000,OCN,20240319205351,18,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
61767000,OCN,20240319214422,96,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
64649000,OCN,20240319043346,0,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
65876000,OCN,20240319210112,66,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
67304000,OCN,20240319043127,10,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
63725000,OCN,20240319204337,20,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
61213000,OCN,20240319214458,8,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
61251000,OCN,20240319212435,15,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
66081000,OCN,20240319053414,5,더 이퀄라이저,낮에는 평범한 마트 직원이지만 밤이 되면 세상의  심판자로 나서는 이퀄라이저의 거친 활약을 그린 하드보일드 액션,"덴젤 워싱톤,클로이 그레이스 모레츠,마튼 초카스,데이빗 하버"
66577000,OCN,20240319214522,0,데시벨,도심 한복판에서 벌어지는 사운드 테러 액션 오늘 반드시 이 폭발을 막아야만 한다!,"김래원,이종석"
60283000,스크린,20240310180454,3037,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
61602000,스크린,20240310164519,32,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
61251000,스크린,20240310172702,25,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
65307000,스크린,20240310182741,0,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
65305000,스크린,20240310175058,7,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
63740000,스크린,20240310171540,15,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
65059000,스크린,20240310165049,6,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
60283000,스크린,20240310173315,3,썸 오브 올 피어스,"잭 라이언이 활약하는 톰 클랜시 원작의 첩보물 시리즈 4번째 작품.(원작은 91년 출간되었다) <붉은 10월>의 알렉 볼드윈과 <패트리어트 게임>, <긴급 명령>의 해리슨 포드에 이어 이번 작품의 히어로 잭 라이언은 청춘 스타 벤 애플렉이 맡아, 젊은 애플렉의 나이에 어울리게 잭 라이언을 28살 된 CIA 신참으로 재설정하였다.","벤 애플렉,모건 프리먼"
